[2020-09-16 15:58:15,573][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-09-16 16:11:26,892][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:26] "[37mGET /get_label_value_on_image/person/6195188__0805__16_59_36_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:27,105][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:27] "[37mGET /get_label_value_on_image/person/3316645__0805__16_59_37_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:27,336][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:27] "[37mGET /get_label_value_on_image/person/1487050__0801__03_46_37__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:28,447][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:28] "[37mGET /store_label/person HTTP/1.1[0m" 200 -
[2020-09-16 16:11:30,561][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:30] "[37mGET /set_filter/person/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:30,565][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:30] "[37mGET /get_label_value_on_image/person/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:30,567][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:30] "[37mGET /marked_image/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:31,655][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:31] "[37mGET /set_filter/person/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:31,659][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:31] "[37mGET /get_label_value_on_image/person/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:32,545][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:32] "[37mGET /set_filter/person/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:32,549][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:32] "[37mGET /get_label_value_on_image/person/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:34,709][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:34] "[37mGET /set_filter/l_carring/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:34,712][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:34] "[37mGET /get_label_value_on_image/person/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:11:34,713][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:34] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:11:35,509][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:35] "[37mGET /set_filter/person/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:35,513][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:35] "[37mGET /get_label_value_on_image/person/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:37,555][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:37] "[37mGET /set_filter/person/all/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:37,581][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:37] "[37mGET /get_label_value_on_image/person/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:37,583][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:37] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:11:39,972][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:39] "[37mGET /set_filter/person/to_check/person/no/none/%3Cclear%3E%20or%20%3Cwrong%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:11:39,976][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:11:39] "[37mGET /get_label_value_on_image/person/0314_08_19_52___i1442232_SNGL_CLR_TP1_ID74744_CAM0_TP1_THR829_CN1584173996191243000_TCN-74744.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:34,699][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:34] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:12:34,718][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:34] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:12:34,745][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:34] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:34,748][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:34] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:50,704][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:50] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:12:50,723][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:50] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:12:50,748][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:50] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:50,750][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:50] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:52,995][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:52] "[37mGET /set_filter/person/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:12:53,020][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:53] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:12:54,193][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:54] "[37mGET /set_filter/person/to_check/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:12:54,196][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:12:54] "[37mGET /get_label_value_on_image/none/0114_14_09_01_i704333_id23288_tcn-23288_cn1579010944376610000_thr768.Sgl_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:13:24,438][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:24] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:13:24,456][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:24] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:13:24,481][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:24] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:13:24,483][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:24] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:13:31,582][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:31] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:13:31,608][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:31] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:13:31,633][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:31] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:13:31,634][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:31] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:13:32,702][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:32] "[37mGET /set_filter/person/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:13:32,720][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:32] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:13:33,499][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:33] "[37mGET /set_filter/person/to_check/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:13:33,523][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:33] "[37mGET /get_label_value_on_image/none/0114_14_09_01_i704333_id23288_tcn-23288_cn1579010944376610000_thr768.Sgl_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:13:33,544][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:13:33] "[37mGET /marked_image/0114_14_09_01_i704333_id23288_tcn-23288_cn1579010944376610000_thr768.Sgl_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:14:11,404][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:11] "[37mGET /set_filter/person/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:14:11,427][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:11] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:14:11,429][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:11] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:14:12,583][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:12] "[37mGET /set_filter/person/to_check/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:14:12,586][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:12] "[37mGET /get_label_value_on_image/none/0114_14_09_01_i704333_id23288_tcn-23288_cn1579010944376610000_thr768.Sgl_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:14:54,884][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:54] "[37mGET /set_filter/person/to_check/none/no/none/%3Cmulty%3E%20or%20%3Cclear%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:14:54,892][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:54] "[37mGET /get_label_value_on_image/none/0301_08_58_01_i8880485_id170449_tcn-170449_cn1583053091015306000_thr970.Sgl_different_place.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:14:54,927][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:14:54] "[37mGET /marked_image/0301_08_58_01_i8880485_id170449_tcn-170449_cn1583053091015306000_thr970.Sgl_different_place.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:15:00,116][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:00] "[37mGET /get_label_value_on_image/none/0319_14_15_13___i830900_OUT_LOOK_CLR_TP1_ID868901_CAM0_TP1_THR810_CN1584627318828300000_TCN-868901.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:00,119][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:00] "[37mGET /marked_image/0319_14_15_13___i830900_OUT_LOOK_CLR_TP1_ID868901_CAM0_TP1_THR810_CN1584627318828300000_TCN-868901.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:02,368][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:02] "[37mGET /get_label_value_on_image/none/2019-09-16_08-57-13_id18960_non_similar_look_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:15:02,374][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:02] "[37mGET /marked_image/2019-09-16_08-57-13_id18960_non_similar_look_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:15:03,729][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:03] "[37mGET /get_label_value_on_image/none/0409_11_36_10___i83018______________________TP1_ID23228_CAM0_TP1_THR677_CN-23228_TCN-23228___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:03,736][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:03] "[37mGET /marked_image/0409_11_36_10___i83018______________________TP1_ID23228_CAM0_TP1_THR677_CN-23228_TCN-23228___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:06,317][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:06] "[37mGET /get_label_value_on_image/none/0422_09_31_15___i165893__________SM_______CR_TP1_ID69103_CAM0_TP1_THR978_CN1587547870332839000_TCN-69103___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:06,324][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:06] "[37mGET /marked_image/0422_09_31_15___i165893__________SM_______CR_TP1_ID69103_CAM0_TP1_THR978_CN1587547870332839000_TCN-69103___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:07,198][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:07] "[37mGET /get_label_value_on_image/none/0421_08_03_29___i1947205__________SM_______CR_TP1_ID554521_CAM0_TP1_THR811_CN1587456227364510000_TCN-554521___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:07,207][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:07] "[37mGET /marked_image/0421_08_03_29___i1947205__________SM_______CR_TP1_ID554521_CAM0_TP1_THR811_CN1587456227364510000_TCN-554521___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:08,241][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:08] "[37mGET /get_label_value_on_image/none/0423_09_12_49___i35460______________________TP1_ID9052_CAM0_TP1_THR694_CN-9052_TCN-9052___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:08,249][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:08] "[37mGET /marked_image/0423_09_12_49___i35460______________________TP1_ID9052_CAM0_TP1_THR694_CN-9052_TCN-9052___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:09,147][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:09] "[37mGET /get_label_value_on_image/none/0428_08_45_17___i3334105__________SM__________TP1_ID995969_CAM0_TP1_THR680_CN1588063533686950000_TCN-995969___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:09,150][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:09] "[37mGET /marked_image/0428_08_45_17___i3334105__________SM__________TP1_ID995969_CAM0_TP1_THR680_CN1588063533686950000_TCN-995969___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:10,227][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:10] "[37mGET /get_label_value_on_image/none/0416_08_56_41___i226913__________SM__________TP1_ID139978_CAM0_TP1_THR750_CN1587027407073344000_TCN-139978_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:10,230][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:10] "[37mGET /marked_image/0416_08_56_41___i226913__________SM__________TP1_ID139978_CAM0_TP1_THR750_CN1587027407073344000_TCN-139978_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:11,702][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:11] "[37mGET /get_label_value_on_image/none/0504_16_08_08___i2928157__________SM_______CR_TP1_ID872857_CAM0_TP1_THR750_CN1588608500251291000_TCN-872857_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:11,710][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:11] "[37mGET /marked_image/0504_16_08_08___i2928157__________SM_______CR_TP1_ID872857_CAM0_TP1_THR750_CN1588608500251291000_TCN-872857_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:12,508][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:12] "[37mGET /get_label_value_on_image/none/0506_16_55_37___i7132537_SB________________CR_TP1_ID2340746_CAM0_TP1_THR908_CN1588784143093779000_TCN-2340746___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:12,537][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:12] "[37mGET /marked_image/0506_16_55_37___i7132537_SB________________CR_TP1_ID2340746_CAM0_TP1_THR908_CN1588784143093779000_TCN-2340746___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:14,737][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:14] "[37mGET /get_label_value_on_image/none/0513_20_18_40___i13639168_SB___________________TP1_ID5794468_CAM0_TP1_THR929_CN1589401135017804000_TCN-5794468___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:14,749][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:14] "[37mGET /marked_image/0513_20_18_40___i13639168_SB___________________TP1_ID5794468_CAM0_TP1_THR929_CN1589401135017804000_TCN-5794468___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:16,165][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:16] "[37mGET /get_label_value_on_image/none/0009402__0630__07_00_09_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:16,169][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:16] "[37mGET /marked_image/0009402__0630__07_00_09_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:17,049][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:17] "[37mGET /get_label_value_on_image/none/0527_19_58_27___i60366_IN________________CR_TP1_ID1000011129_CAM0_TP1_THR650_CN1590609508984691000_TCN-1000011129_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:17,056][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:17] "[37mGET /marked_image/0527_19_58_27___i60366_IN________________CR_TP1_ID1000011129_CAM0_TP1_THR650_CN1590609508984691000_TCN-1000011129_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:18,851][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:18] "[37mGET /get_label_value_on_image/none/0528_08_05_57___i496706_SG________________CR_TP1_ID84046_CAM0_TP1_THR745_CN1590653160027674000_TCN-84046___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:18,857][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:18] "[37mGET /marked_image/0528_08_05_57___i496706_SG________________CR_TP1_ID84046_CAM0_TP1_THR745_CN1590653160027674000_TCN-84046___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:20,651][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:20] "[37mGET /get_label_value_on_image/none/0225817__0703__17_20_34_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:20,655][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:20] "[37mGET /marked_image/0225817__0703__17_20_34_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:21,536][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:21] "[37mGET /get_label_value_on_image/none/2449210__0702__09_37_27_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:21,541][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:21] "[37mGET /marked_image/2449210__0702__09_37_27_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:22,517][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:22] "[37mGET /get_label_value_on_image/none/0010848__0709__13_21_19_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:22,522][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:22] "[37mGET /marked_image/0010848__0709__13_21_19_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:32,577][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:32] "[37mGET /get_label_value_on_image/none/0430086__0706__08_35_33__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:32,582][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:32] "[37mGET /marked_image/0430086__0706__08_35_33__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:33,428][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:33] "[37mGET /get_label_value_on_image/none/1845154__0707__14_13_23__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:33,430][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:33] "[37mGET /marked_image/1845154__0707__14_13_23__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:39,098][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:39] "[37mGET /get_label_value_on_image/none/0483908__0717__08_51_08__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:39,101][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:39] "[37mGET /marked_image/0483908__0717__08_51_08__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:45,301][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:45] "[37mGET /set_filter/person/to_check/person/no/none/%3Cmulty%3E%20or%20%3Cclear%3E HTTP/1.1[0m" 200 -
[2020-09-16 16:15:45,303][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:45] "[37mGET /get_label_value_on_image/person/0301_08_58_01_i8880485_id170449_tcn-170449_cn1583053091015306000_thr970.Sgl_different_place.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:15:47,532][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:47] "[37mGET /get_label_value_on_image/person/0319_14_15_13___i830900_OUT_LOOK_CLR_TP1_ID868901_CAM0_TP1_THR810_CN1584627318828300000_TCN-868901.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:47,846][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:47] "[37mGET /get_label_value_on_image/person/2019-09-16_08-57-13_id18960_non_similar_look_.jpg HTTP/1.1[0m" 200 -
[2020-09-16 16:15:48,196][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:48] "[37mGET /get_label_value_on_image/person/0409_11_36_10___i83018______________________TP1_ID23228_CAM0_TP1_THR677_CN-23228_TCN-23228___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:48,499][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:48] "[37mGET /get_label_value_on_image/person/0422_09_31_15___i165893__________SM_______CR_TP1_ID69103_CAM0_TP1_THR978_CN1587547870332839000_TCN-69103___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:49,188][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:49] "[37mGET /get_label_value_on_image/person/0421_08_03_29___i1947205__________SM_______CR_TP1_ID554521_CAM0_TP1_THR811_CN1587456227364510000_TCN-554521___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:51,655][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:51] "[37mGET /get_label_value_on_image/person/0423_09_12_49___i35460______________________TP1_ID9052_CAM0_TP1_THR694_CN-9052_TCN-9052___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:54,949][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:54] "[37mGET /get_label_value_on_image/person/0428_08_45_17___i3334105__________SM__________TP1_ID995969_CAM0_TP1_THR680_CN1588063533686950000_TCN-995969___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:55,701][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:55] "[37mGET /get_label_value_on_image/person/0416_08_56_41___i226913__________SM__________TP1_ID139978_CAM0_TP1_THR750_CN1587027407073344000_TCN-139978_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:56,337][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:56] "[37mGET /get_label_value_on_image/person/0504_16_08_08___i2928157__________SM_______CR_TP1_ID872857_CAM0_TP1_THR750_CN1588608500251291000_TCN-872857_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:56,809][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:56] "[37mGET /get_label_value_on_image/person/0506_16_55_37___i7132537_SB________________CR_TP1_ID2340746_CAM0_TP1_THR908_CN1588784143093779000_TCN-2340746___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:15:59,679][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:15:59] "[37mGET /get_label_value_on_image/person/0513_20_18_40___i13639168_SB___________________TP1_ID5794468_CAM0_TP1_THR929_CN1589401135017804000_TCN-5794468___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:16:00,474][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:16:00] "[37mGET /get_label_value_on_image/person/0009402__0630__07_00_09_PC_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:16:01,510][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:16:01] "[37mGET /get_label_value_on_image/person/0527_19_58_27___i60366_IN________________CR_TP1_ID1000011129_CAM0_TP1_THR650_CN1590609508984691000_TCN-1000011129_MN.png HTTP/1.1[0m" 200 -
[2020-09-16 16:16:02,246][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:16:02] "[37mGET /get_label_value_on_image/person/0528_08_05_57___i496706_SG________________CR_TP1_ID84046_CAM0_TP1_THR745_CN1590653160027674000_TCN-84046___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:16:03,117][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:16:03] "[37mGET /get_label_value_on_image/person/0225817__0703__17_20_34_PC_______.png HTTP/1.1[0m" 200 -
